# L (m), R (m), T (K), F_Drude (N), F_Plasma (N), F_PFA_Drude (N), F_PFA_Plasma (N), F_Drude/F_PFA_Drude, F_Plasma/F_PFA_Plasma, F_Plasma_xi0 (N), F_Plasma_xi0/F_PFA_Plasma_xi0
2.4e-07, 0.000125, 295, -1.70216655585e-11, -1.79599503456e-11, -1.70417267593e-11, -1.79919180002e-11, 0.998822818775, 0.998223221418, -9.38284787128e-13, 0.987469413255
2.45e-07, 0.000125, 295, -1.60655578682e-11, -1.69714353917e-11, -1.60847938442e-11, -1.70023378422e-11, 0.998804089367, 0.998182458742, -9.05877523501e-13, 0.987285106158
2.5e-07, 0.000125, 295, -1.51794771892e-11, -1.60545939122e-11, -1.51979343943e-11, -1.60844863944e-11, 0.998785545157, 0.998141533308, -8.75116722981e-13, 0.987101402745
2.55e-07, 0.000125, 295, -1.43571198476e-11, -1.52030125736e-11, -1.43748411294e-11, -1.52319462537e-11, 0.998767201549, 0.99810046073, -8.45892726053e-13, 0.986918292909
2.6e-07, 0.000125, 295, -1.35928523471e-11, -1.44109572029e-11, -1.36098778534e-11, -1.44389801168e-11, 0.998749033131, 0.99805921792, -8.181048558e-13, 0.986735764622
2.65e-07, 0.000125, 295, -1.28816304247e-11, -1.36732909765e-11, -1.28979973451e-11, -1.37004477997e-11, 0.998731049485, 0.998017814919, -7.91660551753e-13, 0.986553808043
2.7e-07, 0.000125, 295, -1.22189276089e-11, -1.29854022041e-11, -1.22346705697e-11, -1.30117346731e-11, 0.998713250126, 0.997976252232, -7.66474595173e-13, 0.986372413619
2.75e-07, 0.000125, 295, -1.16006739205e-11, -1.23431423401e-11, -1.16158254772e-11, -1.23686897702e-11, 0.998695610858, 0.997934507971, -7.42468419529e-13, 0.986191570518
2.8e-07, 0.000125, 295, -1.10232034855e-11, -1.17427729843e-11, -1.10377939486e-11, -1.17675721173e-11, 0.998678135944, 0.99789258712, -7.1956949879e-13, 0.986011269722
2.85e-07, 0.000125, 295, -1.04832082567e-11, -1.11809190551e-11, -1.04972656874e-11, -1.12050040741e-11, 0.998660848352, 0.997850512248, -6.97710798395e-13, 0.985831504189
2.9e-07, 0.000125, 295, -9.97769692846e-12, -1.06545272075e-11, -9.99124804437e-12, -1.06779306655e-11, 0.998643701383, 0.997808240307, -6.76830279006e-13, 0.985652262296
2.95e-07, 0.000125, 295, -9.50396137009e-12, -1.01608318328e-11, -9.51703093056e-12, -1.0183584052e-11, 0.998626718714, 0.997765794532, -6.5687046274e-13, 0.985473537839
3e-07, 0.000125, 295, -9.05954495716e-12, -9.69732298886e-12, -9.07215610177e-12, -9.7194524169e-12, 0.998609906569, 0.997723181606, -6.37778031701e-13, 0.985295322693
3.05e-07, 0.000125, 295, -8.64221541674e-12, -9.26171888854e-12, -8.65439021008e-12, -9.28325265997e-12, 0.998593223435, 0.99768036353, -6.19503471792e-13, 0.985117607038
3.1e-07, 0.000125, 295, -8.24994238126e-12, -8.85194313733e-12, -8.26170110925e-12, -8.87290638024e-12, 0.998576718301, 0.997637387119, -6.02000756076e-13, 0.984940386875
3.15e-07, 0.000125, 295, -7.88087485527e-12, -8.46610190178e-12, -7.89223697692e-12, -8.48651870718e-12, 0.998560342057, 0.997594207224, -5.8522704651e-13, 0.984763651172
3.2e-07, 0.000125, 295, -7.53332412593e-12, -8.10246656487e-12, -7.54430788304e-12, -8.12235960574e-12, 0.998544100098, 0.997550829828, -5.69142438937e-13, 0.984587393458
3.25e-07, 0.000125, 295, -7.20574711436e-12, -7.75945683801e-12, -7.21636948409e-12, -7.77884733235e-12, 0.998528017481, 0.997507279226, -5.53709723642e-13, 0.98441160903
3.3e-07, 0.000125, 295, -6.89673140546e-12, -7.43562557258e-12, -6.90700857216e-12, -7.45453376775e-12, 0.998512066897, 0.997463530818, -5.38894167119e-13, 0.98423628987
3.35e-07, 0.000125, 295, -6.60498315683e-12, -7.12964647671e-12, -6.61493024309e-12, -7.148091389e-12, 0.998496267399, 0.997419603179, -5.24663319881e-13, 0.984061430393
3.4e-07, 0.000125, 295, -6.32931509196e-12, -6.84030192853e-12, -6.3389464836e-12, -6.85830167816e-12, 0.998480600576, 0.997375480043, -5.1098683657e-13, 0.983887023611
3.45e-07, 0.000125, 295, -6.06863681113e-12, -6.56647312737e-12, -6.07796600083e-12, -6.58404478939e-12, 0.998465080308, 0.9973311752, -4.97836316239e-13, 0.983713065035
3.5e-07, 0.000125, 295, -5.8219451859e-12, -6.30713033653e-12, -5.83098514599e-12, -6.32429032464e-12, 0.998449668474, 0.99728665396, -4.85185150637e-13, 0.98353954436
3.55e-07, 0.000125, 295, -5.58831688333e-12, -6.06132527948e-12, -5.59707979968e-12, -6.07808908386e-12, 0.998434377093, 0.997241928483, -4.73008396145e-13, 0.983366458204
3.6e-07, 0.000125, 295, -5.3669008774e-12, -5.82818352456e-12, -5.37539810598e-12, -5.84456567566e-12, 0.998419237345, 0.997197028486, -4.61282647161e-13, 0.983193803179
3.65e-07, 0.000125, 295, -5.15691137321e-12, -5.60689729391e-12, -5.16515395737e-12, -5.62291188935e-12, 0.998404193907, 0.997151903542, -4.49985920698e-13, 0.983021569402
3.7e-07, 0.000125, 295, -4.95762296154e-12, -5.39672052208e-12, -4.96562114248e-12, -5.41238073929e-12, 0.99838928893, 0.997106593574, -4.39097560543e-13, 0.982849755623
3.75e-07, 0.000125, 295, -4.76836448973e-12, -5.19696262574e-12, -4.77612808355e-12, -5.21228110758e-12, 0.998374500498, 0.997061079108, -4.28598136012e-13, 0.982678354607
3.8e-07, 0.000125, 295, -4.58851474926e-12, -5.00698410829e-12, -4.59605309563e-12, -5.0219729163e-12, 0.998359821741, 0.99701535467, -4.18469359025e-13, 0.982507361039
3.85e-07, 0.000125, 295, -4.4174983339e-12, -4.82619233938e-12, -4.42482011157e-12, -4.84086277257e-12, 0.998345293709, 0.996969458983, -4.08694005486e-13, 0.982336774079
3.9e-07, 0.000125, 295, -4.25478115253e-12, -4.65403698932e-12, -4.26189482074e-12, -4.66840003377e-12, 0.998330867252, 0.996923347538, -3.99255836789e-13, 0.982166584803
3.95e-07, 0.000125, 295, -4.0998675041e-12, -4.49000704041e-12, -4.10678117717e-12, -4.50407324807e-12, 0.998316522657, 0.996877002906, -3.90139536306e-13, 0.981996784925
4e-07, 0.000125, 295, -3.95229709715e-12, -4.33362774846e-12, -3.95901823821e-12, -4.34740693074e-12, 0.998302321269, 0.996830482515, -3.81330651314e-13, 0.981827377168
4.05e-07, 0.000125, 295, -3.81164249826e-12, -4.18445804407e-12, -3.8181772985e-12, -4.19795864062e-12, 0.998288502673, 0.996784009155, -3.72815545806e-13, 0.981658403026
4.1e-07, 0.000125, 295, -3.67750270656e-12, -4.04208398318e-12, -3.68385928821e-12, -4.05531632529e-12, 0.998274477618, 0.996737038235, -3.64581276621e-13, 0.981489755821
4.15e-07, 0.000125, 295, -3.54950792937e-12, -3.90612359045e-12, -3.55569240934e-12, -3.91909590834e-12, 0.998260681954, 0.996689971821, -3.56615661073e-13, 0.981321484408
4.2e-07, 0.000125, 295, -3.42731059732e-12, -3.77621775032e-12, -3.43332998467e-12, -3.78893909294e-12, 0.998246778674, 0.996642505381, -3.48907153006e-13, 0.981153589401
4.25e-07, 0.000125, 295, -3.31058860284e-12, -3.65203341847e-12, -3.31644849922e-12, -3.66451136137e-12, 0.998233080847, 0.996594923122, -3.41444815622e-13, 0.980986059556
4.3e-07, 0.000125, 295, -3.19903963529e-12, -3.5332579249e-12, -3.20474581388e-12, -3.5455001497e-12, 0.998219459852, 0.996547109215, -3.3421828961e-13, 0.980818890552
4.35e-07, 0.000125, 295, -3.09238168948e-12, -3.41959944604e-12, -3.09793953552e-12, -3.43161318186e-12, 0.998205953997, 0.996499099639, -3.27217756555e-13, 0.980652083688
4.4e-07, 0.000125, 295, -2.99035088631e-12, -3.31078478845e-12, -2.99576552711e-12, -3.32257694631e-12, 0.998192568562, 0.996450899997, -3.20433902146e-13, 0.980485635813
4.45e-07, 0.000125, 295, -2.8926997067e-12, -3.20655759258e-12, -2.89797654542e-12, -3.21813530266e-12, 0.998179129942, 0.996402354472, -3.13857885879e-13, 0.980319540805
4.5e-07, 0.000125, 295, -2.79919800768e-12, -3.10667932037e-12, -2.80434099384e-12, -3.11804820559e-12, 0.998166062481, 0.99635384559, -3.07481312699e-13, 0.980153790482
4.55e-07, 0.000125, 295, -2.70962770446e-12, -3.01092391487e-12, -2.71464177894e-12, -3.02209053459e-12, 0.9981529517, 0.996305001591, -3.01296210412e-13, 0.979988387908
4.6e-07, 0.000125, 295, -2.62378584464e-12, -2.91908084281e-12, -2.62867526204e-12, -2.93005102048e-12, 0.998139969026, 0.996255977253, -2.95294998171e-13, 0.979823326556
4.65e-07, 0.000125, 295, -2.54148119523e-12, -2.83095166298e-12, -2.54625029648e-12, -2.84173125941e-12, 0.998127010036, 0.996206679856, -2.89470467748e-13, 0.979658604334
4.7e-07, 0.000125, 295, -2.46253461951e-12, -2.74635037891e-12, -2.4671873426e-12, -2.75694480615e-12, 0.998114158981, 0.996157185587, -2.83815759401e-13, 0.979494215358
4.75e-07, 0.000125, 295, -2.38677749305e-12, -2.66510183731e-12, -2.39131765398e-12, -2.67551634005e-12, 0.998101397812, 0.996107479296, -2.78324344255e-13, 0.979330158429
4.8e-07, 0.000125, 295, -2.31405127649e-12, -2.58704127948e-12, -2.31848252827e-12, -2.59728089699e-12, 0.998088727549, 0.996057562536, -2.72990002993e-13, 0.979166428572
4.85e-07, 0.000125, 295, -2.24420681448e-12, -2.51201362616e-12, -2.2485326166e-12, -2.52208316112e-12, 0.998076166612, 0.996007453236, -2.67806811678e-13, 0.979003029029
4.9e-07, 0.000125, 295, -2.17710348814e-12, -2.4398726067e-12, -2.18132728704e-12, -2.44977681182e-12, 0.998063656503, 0.995957098999, -2.62769118563e-13, 0.978839946831
4.95e-07, 0.000125, 295, -2.11260904628e-12, -2.3704805843e-12, -2.11673403708e-12, -2.38022392075e-12, 0.998051247476, 0.995906546286, -2.57871538025e-13, 0.978677186489
5e-07, 0.000125, 295, -2.05059860842e-12, -2.30370753594e-12, -2.05462795068e-12, -2.31329439448e-12, 0.998038894456, 0.995855755082, -2.53108927524e-13, 0.97851473817
5.05e-07, 0.000125, 295, -1.99095451081e-12, -2.23943089158e-12, -1.99489119673e-12, -2.24886545934e-12, 0.998026616226, 0.995804743356, -2.48476380772e-13, 0.978352602407
5.1e-07, 0.000125, 295, -1.93356577294e-12, -2.17753498674e-12, -1.93741256489e-12, -2.18682118471e-12, 0.998014469391, 0.995753563192, -2.43969213795e-13, 0.978190785758
5.15e-07, 0.000125, 295, -1.87832726865e-12, -2.11791021345e-12, -1.88208703577e-12, -2.1270520412e-12, 0.998002341524, 0.995702113734, -2.39582944794e-13, 0.978029267375
5.2e-07, 0.000125, 295, -1.82514005402e-12, -2.06045335195e-12, -1.82881538293e-12, -2.06945449158e-12, 0.997990322619, 0.995650477137, -2.35313297933e-13, 0.977868058328
5.25e-07, 0.000125, 295, -1.7739103363e-12, -2.00506651615e-12, -1.77750380366e-12, -2.01393061105e-12, 0.997978363054, 0.995598609581, -2.31156179853e-13, 0.977707149231
5.3e-07, 0.000125, 295, -1.72454952918e-12, -1.95165720667e-12, -1.72806357662e-12, -1.96038773507e-12, 0.997966482551, 0.99554652978, -2.27107677485e-13, 0.977546541025
5.35e-07, 0.000125, 295, -1.67697373647e-12, -1.90013778101e-12, -1.68041074369e-12, -1.90873813196e-12, 0.997954662437, 0.995494221651, -2.2316404454e-13, 0.977386226982
5.4e-07, 0.000125, 295, -1.63110359559e-12, -1.85042529241e-12, -1.6344658146e-12, -1.85889869888e-12, 0.99794292485, 0.995441706169, -2.19321696819e-13, 0.97722620962
5.45e-07, 0.000125, 295, -1.58686385932e-12, -1.80244105912e-12, -1.59015349231e-12, -1.81079067898e-12, 0.997931248147, 0.995388964636, -2.15577199801e-13, 0.977066482081
5.5e-07, 0.000125, 295, -1.54418331224e-12, -1.7561105778e-12, -1.54740241729e-12, -1.76433939806e-12, 0.997919671693, 0.995336033269, -2.11927265562e-13, 0.976907048369
5.55e-07, 0.000125, 295, -1.50299419949e-12, -1.71136293764e-12, -1.50614492974e-12, -1.71947401946e-12, 0.997908082956, 0.995282812229, -2.08368738151e-13, 0.976747889495
5.6e-07, 0.000125, 295, -1.46323258724e-12, -1.66813118622e-12, -1.46631684787e-12, -1.67612731561e-12, 0.997896593333, 0.99522940214, -2.04898598986e-13, 0.976589019588
5.65e-07, 0.000125, 295, -1.42483763751e-12, -1.62635158749e-12, -1.42785726143e-12, -1.63423545506e-12, 0.997885206028, 0.995175806805, -2.01513949988e-13, 0.976430437985
5.7e-07, 0.000125, 295, -1.38775148095e-12, -1.58596348898e-12, -1.39070833888e-12, -1.59373780359e-12, 0.997873847555, 0.995121961342, -1.98212008027e-13, 0.976272130307
5.75e-07, 0.000125, 295, -1.35191934441e-12, -1.54690945128e-12, -1.35481514766e-12, -1.5545767388e-12, 0.99786258424, 0.995067925991, -1.94990106866e-13, 0.976114105556
5.8e-07, 0.000125, 295, -1.31728898207e-12, -1.50913466409e-12, -1.32012548622e-12, -1.5166974767e-12, 0.997851337485, 0.995013631443, -1.91845682015e-13, 0.975956348362
5.85e-07, 0.000125, 295, -1.28381095141e-12, -1.47258722773e-12, -1.28658972715e-12, -1.48004790969e-12, 0.997840200591, 0.994959161856, -1.88776276313e-13, 0.975798872062
5.9e-07, 0.000125, 295, -1.25143802028e-12, -1.43721754448e-12, -1.2541606705e-12, -1.44457845514e-12, 0.997829105725, 0.994904457675, -1.85779524208e-13, 0.975641663676
5.95e-07, 0.000125, 295, -1.22012530993e-12, -1.40297846378e-12, -1.2227934065e-12, -1.41024191352e-12, 0.997818031602, 0.994849500876, -1.82853153856e-13, 0.975484717148
6e-07, 0.000125, 295, -1.18983016578e-12, -1.36982514911e-12, -1.1924451872e-12, -1.37699333568e-12, 0.997807009126, 0.994794320067, -1.79994983323e-13, 0.975328036609
6.05e-07, 0.000125, 295, -1.16051197843e-12, -1.33771489309e-12, -1.16307530615e-12, -1.34478989851e-12, 0.9977960776, 0.9947389511, -1.77202914663e-13, 0.975171626903
6.1e-07, 0.000125, 295, -1.1321319855e-12, -1.30660691327e-12, -1.13464498581e-12, -1.31359078844e-12, 0.997785210046, 0.994683370781, -1.7447492777e-13, 0.975015480738
6.15e-07, 0.000125, 295, -1.10465321326e-12, -1.27646229141e-12, -1.10711727181e-12, -1.28335709205e-12, 0.997774347297, 0.99462752753, -1.71809078144e-13, 0.974859585695
6.2e-07, 0.000125, 295, -1.07804058246e-12, -1.24724408182e-12, -1.08045693391e-12, -1.25405169362e-12, 0.99776358374, 0.994571506236, -1.69203499362e-13, 0.974703957941
6.25e-07, 0.000125, 295, -1.0522604726e-12, -1.21891686207e-12, -1.05463037306e-12, -1.22563917879e-12, 0.997752861552, 0.994515256339, -1.66656389473e-13, 0.974548583988
6.3e-07, 0.000125, 295, -1.02728088712e-12, -1.1914469031e-12, -1.02960553405e-12, -1.19808574421e-12, 0.997742196545, 0.994458793003, -1.64166015981e-13, 0.974393466313
6.35e-07, 0.000125, 295, -1.00307119995e-12, -1.16480190704e-12, -1.0053518236e-12, -1.17135911259e-12, 0.997731516865, 0.994402053579, -1.61730707091e-13, 0.974238589629
6.4e-07, 0.000125, 295, -9.79602353913e-13, -1.1389512116e-12, -9.81840033202e-13, -1.14542845278e-12, 0.997720932928, 0.994345136821, -1.59348857682e-13, 0.974083973037
6.45e-07, 0.000125, 295, -9.56846447039e-13, -1.1138653627e-12, -9.59042266707e-13, -1.12026430467e-12, 0.997710403656, 0.994288006901, -1.57018915658e-13, 0.973929604397
6.5e-07, 0.000125, 295, -9.34776859078e-13, -1.08951624602e-12, -9.36931872178e-13, -1.09583850856e-12, 0.997699925508, 0.994230662195, -1.54739386942e-13, 0.973775485206
6.55e-07, 0.000125, 295, -9.13368137901e-13, -1.0658769674e-12, -9.1548337773e-13, -1.07212413851e-12, 0.997689483086, 0.99417308977, -1.52508829495e-13, 0.973621608701
6.6e-07, 0.000125, 295, -8.92595969343e-13, -1.04292182292e-12, -8.94672431127e-13, -1.04909543974e-12, 0.997679081514, 0.994115295349, -1.50325853579e-13, 0.973467975619
6.65e-07, 0.000125, 295, -8.72437095619e-13, -1.02062621353e-12, -8.74475742929e-13, -1.02672776955e-12, 0.997668720572, 0.994057279641, -1.48189117916e-13, 0.973314583719
6.7e-07, 0.000125, 295, -8.52869268203e-13, -9.98966596509e-13, -8.54871032811e-13, -1.00499754163e-12, 0.99765840164, 0.993999044903, -1.46097328305e-13, 0.973161432022
6.75e-07, 0.000125, 295, -8.33871192875e-13, -9.77920428154e-13, -8.35836979066e-13, -9.83882173512e-13, 0.997648122492, 0.993940590125, -1.4404923528e-13, 0.973008518237
6.8e-07, 0.000125, 295, -8.15422489265e-13, -9.57466121844e-13, -8.17353170908e-13, -9.63360037085e-13, 0.997637885665, 0.99388191848, -1.42043632579e-13, 0.972855840948
6.85e-07, 0.000125, 295, -7.97503636499e-13, -9.37582991704e-13, -7.99400063484e-13, -9.43410411782e-13, 0.997627687222, 0.993823027597, -1.40079355205e-13, 0.972703398475
6.9e-07, 0.000125, 295, -7.80095927978e-13, -9.18251205406e-13, -7.819589354e-13, -9.24013440423e-13, 0.997617512457, 0.993763905626, -1.38155277428e-13, 0.972551186646
6.95e-07, 0.000125, 295, -7.63181479785e-13, -8.99451792733e-13, -7.65011848645e-13, -9.05150087517e-13, 0.997607398025, 0.993704585722, -1.36270312948e-13, 0.972399211262
7e-07, 0.000125, 295, -7.46743084637e-13, -8.81166494157e-13, -7.48541610638e-13, -8.8680209978e-13, 0.997597293222, 0.993645024494, -1.3442340952e-13, 0.972247460967
7.05e-07, 0.000125, 295, -7.307643616e-13, -8.63377915739e-13, -7.3253173846e-13, -8.68951968881e-13, 0.997587303365, 0.993585315021, -1.32613554139e-13, 0.972095954756
7.1e-07, 0.000125, 295, -7.15229365215e-13, -8.46069124107e-13, -7.16966424973e-13, -8.51582896177e-13, 0.997577209062, 0.993525266777, -1.30839758892e-13, 0.971944649277
7.15e-07, 0.000125, 295, -7.00123155279e-13, -8.29224236341e-13, -7.01830506791e-13, -8.34678759339e-13, 0.997567287977, 0.993465123035, -1.29101081063e-13, 0.971793595973
7.2e-07, 0.000125, 295, -6.85431043648e-13, -8.12827639653e-13, -6.87109433962e-13, -8.18224080761e-13, 0.99755731732, 0.993404690432, -1.27396596005e-13, 0.971642750178
7.25e-07, 0.000125, 295, -6.71139156864e-13, -7.96864574162e-13, -6.72789241313e-13, -8.02203997687e-13, 0.997547397687, 0.993344057695, -1.25725417298e-13, 0.971492129804
7.3e-07, 0.000125, 295, -6.57234078032e-13, -7.81320761859e-13, -6.5885652122e-13, -7.86604233821e-13, 0.997537486333, 0.993283189011, -1.24086683827e-13, 0.971341727383
7.35e-07, 0.000125, 295, -6.4370297446e-13, -7.66182538094e-13, -6.45298397913e-13, -7.71411072517e-13, 0.997527619072, 0.993222116445, -1.22479563633e-13, 0.9711915477
7.4e-07, 0.000125, 295, -6.30533523468e-13, -7.51436774984e-13, -6.32102503072e-13, -7.5661133132e-13, 0.997517839914, 0.993160879144, -1.20903251516e-13, 0.971041597745
7.45e-07, 0.000125, 295, -6.17713782384e-13, -7.37070746282e-13, -6.19256952706e-13, -7.42192337829e-13, 0.997508029074, 0.993099374265, -1.19356963898e-13, 0.970891853301
7.5e-07, 0.000125, 295, -6.05232386068e-13, -7.23072332039e-13, -6.06750325226e-13, -7.28141906796e-13, 0.997498247476, 0.993037655559, -1.17839945971e-13, 0.970742323698
7.55e-07, 0.000125, 295, -5.93078392078e-13, -7.09429858509e-13, -5.94571640633e-13, -7.14448318397e-13, 0.997488530476, 0.992975755197, -1.16351466431e-13, 0.970593017773
7.6e-07, 0.000125, 295, -5.81241210905e-13, -6.96132024056e-13, -5.82710340813e-13, -7.01100297627e-13, 0.997478798977, 0.992913605104, -1.14890813151e-13, 0.970443914694
7.65e-07, 0.000125, 295, -5.69710718124e-13, -6.83168017265e-13, -5.71156270742e-13, -6.88086994671e-13, 0.997469076868, 0.992851227469, -1.1345729914e-13, 0.970295020229
7.7e-07, 0.000125, 295, -5.58477214556e-13, -6.70527474483e-13, -5.59899660732e-13, -6.75397966328e-13, 0.997459462336, 0.992788708158, -1.12050259927e-13, 0.97014635279
7.75e-07, 0.000125, 295, -5.47531224811e-13, -6.58200270301e-13, -5.48931109512e-13, -6.63023158315e-13, 0.997449798935, 0.992725913185, -1.10669045489e-13, 0.969997880222
7.8e-07, 0.000125, 295, -5.36863791502e-13, -6.46176823657e-13, -5.38241568167e-13, -6.50952888468e-13, 0.997440226199, 0.992662963947, -1.09313032155e-13, 0.969849628789
7.85e-07, 0.000125, 295, -5.2646613486e-13, -6.34447743447e-13, -5.27822324867e-13, -6.39177830753e-13, 0.997430593698, 0.992599731909, -1.07981608588e-13, 0.969701567326
7.9e-07, 0.000125, 295, -5.16329931343e-13, -6.23004118519e-13, -5.17664990353e-13, -6.27689000065e-13, 0.997420998067, 0.992536301344, -1.06674187177e-13, 0.969553713374
7.95e-07, 0.000125, 295, -5.06447137145e-13, -6.11837334194e-13, -5.07761484115e-13, -6.16477737761e-13, 0.997411487458, 0.9924727151, -1.05390197049e-13, 0.969406077885
8e-07, 0.000125, 295, -4.9680990024e-13, -6.00938979651e-13, -4.98104021282e-13, -6.05535697914e-13, 0.997401906054, 0.992408840174, -1.04129079411e-13, 0.969258627208
8.05e-07, 0.000125, 295, -4.87410779802e-13, -5.90301077035e-13, -4.88685100079e-13, -5.94854834172e-13, 0.997392348822, 0.992344758964, -1.02890297233e-13, 0.969111377286
